기준일자,시도명,시군명,시군코드,저수율(퍼센트),평년(퍼센트),평년대비(퍼센트),가뭄단계
2024-10-30,강원,영월군,42750,83,82,101.2,정상
2024-10-30,강원,평창군,42760,90.2,88.8,101.6,정상
2024-10-30,강원,정선군,42770,0,0,100,정상
2024-10-30,강원,철원군,42780,85,83.4,101.9,정상
2024-10-30,강원,화천군,42790,79.2,80.2,98.8,정상
2024-10-30,강원,양구군,42800,93.5,84.3,110.9,정상
2024-10-30,강원,인제군,42810,80.7,82,98.4,정상
2024-10-30,강원,고성군,42820,99.6,77,129.4,정상
2024-10-30,강원,양양군,42830,98.7,83.1,118.7,정상
2024-10-30,충북,청주시,43110,91.9,79.8,115.1,정상
2024-10-30,충북,충주시,43130,86.3,75.4,114.5,정상
2024-10-30,충북,제천시,43150,88.4,89.3,99,정상
2024-10-30,충북,보은군,43720,68.7,60.5,113.5,정상
2024-10-30,충북,옥천군,43730,78.2,79.5,98.3,정상
2024-10-30,충북,영동군,43740,73.1,75.1,97.4,정상
2024-10-30,충북,증평군,43745,94.4,53.6,176,정상
2024-10-30,충북,진천군,43750,90.4,72.1,125.5,정상
2024-10-30,충북,괴산군,43760,88.4,78.7,112.3,정상
2024-10-30,충북,음성군,43770,80.7,78.7,102.5,정상
2024-10-30,충북,단양군,43800,99.8,90.4,110.3,정상
2024-10-30,충남,천안시,44130,84,77.5,108.5,정상
2024-10-30,충남,공주시,44150,77.9,66.4,117.3,정상
2024-10-30,충남,보령시,44180,81.9,72.5,112.9,정상
2024-10-30,충남,아산시,44200,91.8,80.4,114.2,정상
2024-10-30,충남,서산시,44210,79.3,76.5,103.7,정상
2024-10-30,충남,논산시,44230,85.3,67.7,125.9,정상
2024-10-30,충남,계룡시,44250,80.2,80,100.2,정상
2024-10-30,충남,당진시,44270,72.1,76.4,94.4,정상
2024-10-30,충남,금산군,44710,77.8,68.3,114,정상
2024-10-30,충남,부여군,44760,78.9,70.1,112.6,정상
2024-10-30,충남,서천군,44770,87.2,69.2,126,정상
2024-10-30,충남,청양군,44790,85.6,76.3,112.3,정상
2024-10-30,충남,홍성군,44800,75.1,70.5,106.5,정상
2024-10-30,충남,예산군,44810,72.5,67.1,108,정상
2024-10-30,충남,태안군,44825,82.7,82.3,100.4,정상
2024-10-30,전북,전주시,45110,77.3,63.2,122.3,정상
2024-10-30,전북,군산시,45130,72,66,109.1,정상
2024-10-30,전북,익산시,45140,81.7,71.1,114.9,정상
2024-10-30,전북,정읍시,45180,59.4,62,95.8,정상
2024-10-30,전북,남원시,45190,73.6,66.5,110.7,정상
2024-10-30,전북,김제시,45210,69,67,102.9,정상
2024-10-30,전북,완주군,45710,49.4,58.8,84.1,정상
2024-10-30,전북,진안군,45720,77.7,52.1,149,정상
2024-10-30,전북,무주군,45730,73.7,57.2,128.9,정상
2024-10-30,전북,장수군,45740,56.2,61.3,91.8,정상
2024-10-30,전북,임실군,45750,84.3,75.5,111.6,정상
2024-10-30,전북,순창군,45770,67.8,62.9,107.8,정상
2024-10-30,전북,고창군,45790,48.3,63.4,76.2,정상
2024-10-30,전북,부안군,45800,52.9,67.2,78.7,정상
2024-10-30,전남,목포시,46110,75.2,62,121.3,정상
2024-10-30,전남,여수시,46130,74.9,74.5,100.4,정상
2024-10-30,전남,순천시,46150,76.6,70.7,108.3,정상
2024-10-30,전남,나주시,46170,77.7,55.5,140.1,정상
2024-10-30,전남,광양시,46230,69.9,76.6,91.2,정상
2024-10-30,전남,담양군,46710,67.1,58.9,113.9,정상
2024-10-30,전남,곡성군,46720,66.3,59.4,111.6,정상
2024-10-30,전남,구례군,46730,57.1,67.1,85.1,정상
2024-10-30,전남,고흥군,46770,78.1,72.1,108.3,정상
2024-10-30,전남,보성군,46780,77.3,73.2,105.7,정상
2024-10-30,전남,화순군,46790,87.7,62.2,141.1,정상
2024-10-30,전남,장흥군,46800,78.3,65.1,120.3,정상
2024-10-30,전남,강진군,46810,83.7,64.7,129.3,정상
2024-10-30,전남,해남군,46820,72.9,64.4,113.1,정상
2024-10-30,전남,영암군,46830,80.3,61.6,130.2,정상
2024-10-30,전남,무안군,46840,80.7,69.7,115.7,정상
2024-10-30,전남,함평군,46860,58.3,63.8,91.5,정상
2024-10-30,전남,영광군,46870,60.8,62.2,97.8,정상
2024-10-30,전남,장성군,46880,53.6,57.6,93.1,정상
2024-10-30,전남,완도군,46890,78.5,71,110.6,정상
2024-10-30,전남,진도군,46900,76.1,66.8,113.8,정상
2024-10-30,전남,신안군,46910,65.5,69.4,94.4,정상
2024-10-30,경북,포항시,47110,69.4,72.1,96.3,정상
2024-10-30,경북,경주시,47130,78,70.1,111.3,정상
2024-10-30,경북,김천시,47150,73.6,82.8,88.9,정상
2024-10-30,경북,안동시,47170,70.6,74.3,95,정상
2024-10-30,경북,구미시,47190,64.3,76,84.7,정상
2024-10-30,경북,영주시,47210,96.2,74.5,129.1,정상
2024-10-30,경북,영천시,47230,77.5,78,99.3,정상
2024-10-30,경북,상주시,47250,68.9,70.6,97.7,정상
2024-10-30,경북,문경시,47280,84.6,76.5,110.5,정상
2024-10-30,경북,경산시,47290,71.5,70.6,101.2,정상
2024-10-30,대구,군위군,47720,83.8,76.5,109.5,정상
2024-10-30,경북,의성군,47730,64.5,62.6,103,정상
2024-10-30,경북,청송군,47750,71.8,58.5,122.8,정상
2024-10-30,경북,영양군,47760,61.2,77,79.5,정상
2024-10-30,경북,영덕군,47770,57.8,69.7,82.9,정상
2024-10-30,경북,청도군,47820,74.5,72.8,102.4,정상
2024-10-30,경북,고령군,47830,47.7,62.9,75.8,정상
2024-10-30,경북,성주군,47840,64.5,63.6,101.4,정상
2024-10-30,경북,칠곡군,47850,80.8,78.5,102.9,정상
2024-10-30,경북,예천군,47900,74.7,72.3,103.3,정상
2024-10-30,경북,봉화군,47920,70.8,54.1,130.9,정상
2024-10-30,경북,울진군,47930,75.2,69.3,108.5,정상
2024-10-30,경북,울릉군,47940,0,0,100,정상
2024-10-30,경남,창원시,48120,63.7,63.1,100.9,정상
2024-10-30,경남,진주시,48170,79.3,68.8,115.3,정상
2024-10-30,경남,통영시,48220,92.2,76.5,120.6,정상
2024-10-30,경남,사천시,48240,92.2,76.9,119.9,정상
2024-10-30,경남,김해시,48250,95.4,56.9,167.8,정상
2024-10-30,경남,밀양시,48270,74.2,70.2,105.7,정상
2024-10-30,경남,거제시,48310,90.2,78.1,115.5,정상
2024-10-30,경남,양산시,48330,89.2,86.5,103.1,정상
2024-10-30,경남,의령군,48720,86.8,76.1,114,정상
2024-10-30,경남,함안군,48730,89.3,70.3,127.1,정상
2024-10-30,경남,창녕군,48740,82.7,73.3,112.8,정상
2024-10-30,경남,고성군,48820,88.3,72.7,121.5,정상
2024-10-30,경남,남해군,48840,89.1,72.2,123.4,정상
2024-10-30,경남,하동군,48850,68.9,64.2,107.3,정상
2024-10-30,경남,산청군,48860,76.1,82.6,92.2,정상
2024-10-30,경남,함양군,48870,63,57,110.4,정상
2024-10-30,경남,거창군,48880,72.1,63.8,113.1,정상
2024-10-30,경남,합천군,48890,78.9,73.3,107.6,정상
2024-10-30,제주,제주시,50110,42.9,59,72.6,정상
2024-10-30,제주,서귀포시,50130,64.7,65.5,98.8,정상
2024-10-31,서울,서울시,11000,0,0,100,정상
2024-10-31,부산,부산,26000,0,0,100,정상
2024-10-31,부산,기장군,26710,100,85,117.7,정상
2024-10-31,대구,대구,27000,73.4,75.9,96.7,정상
2024-10-31,대구,달성군,27710,84.4,70.6,119.5,정상
2024-10-31,인천,인천,28000,0,0,100,정상
2024-10-31,인천,강화군,28710,83.9,79.7,105.3,정상
2024-10-31,인천,옹진군,28720,57,50,114,정상
2024-10-31,광주,광주,29000,61.4,64.7,94.8,정상
2024-10-31,대전,대전,30000,93.9,84.2,111.5,정상
2024-10-31,울산,울산,31000,86.8,75.3,115.3,정상
2024-10-31,울산,울주군,31710,85.4,78.7,108.4,정상
2024-10-31,세종,세종시,36110,84.6,69.9,121.1,정상
2024-10-31,경기,수원시,41110,91,80,113.6,정상
2024-10-31,경기,성남시,41130,100,87,115,정상
2024-10-31,경기,의정부시,41150,0,0,100,정상
2024-10-31,경기,안양시,41170,0,0,100,정상
2024-10-31,경기,부천시,41190,0,0,100,정상
2024-10-31,경기,광명시,41210,78.6,80,98.3,정상
2024-10-31,경기,평택시,41220,36.8,78.9,46.6,경계
2024-10-31,경기,동두천시,41250,0,0,100,정상
2024-10-31,경기,안산시,41270,90.6,75,120.8,정상
2024-10-31,경기,고양시,41280,0,0,100,정상
2024-10-31,경기,과천시,41290,99.6,89.3,111.6,정상
2024-10-31,경기,구리시,41310,0,0,100,정상
2024-10-31,경기,남양주시,41360,82.2,78.6,104.7,정상
2024-10-31,경기,오산시,41370,95,83.7,113.5,정상
2024-10-31,경기,시흥시,41390,87.3,86.1,101.3,정상
2024-10-31,경기,군포시,41410,94.1,88.9,105.8,정상
2024-10-31,경기,의왕시,41430,86.6,76.2,113.6,정상
2024-10-31,경기,하남시,41450,58.7,60,97.8,정상
2024-10-31,경기,용인시,41460,83.4,76.3,109.3,정상
2024-10-31,경기,파주시,41480,91.3,84,108.7,정상
2024-10-31,경기,이천시,41500,93.8,83,113,정상
2024-10-31,경기,안성시,41550,77.2,76.1,101.4,정상
2024-10-31,경기,김포시,41570,66.5,73.6,90.3,정상
2024-10-31,경기,화성시,41590,90.3,75.9,119,정상
2024-10-31,경기,광주시,41610,81.6,90.3,90.4,정상
2024-10-31,경기,양주시,41630,89.4,79.9,111.8,정상
2024-10-31,경기,포천시,41650,85.2,80.5,105.8,정상
2024-10-31,경기,여주시,41670,87.1,68.1,128,정상
2024-10-31,경기,연천군,41800,99.9,83.9,119,정상
2024-10-31,경기,가평군,41820,66.3,70,94.7,정상
2024-10-31,경기,양평군,41830,86.7,74.3,116.6,정상
2024-10-31,강원,춘천시,42110,69.8,69.2,100.8,정상
2024-10-31,강원,원주시,42130,91.3,75.5,120.8,정상
2024-10-31,강원,강릉시,42150,88.7,79.5,111.6,정상
2024-10-31,강원,동해시,42170,80,76,105.3,정상
2024-10-31,강원,태백시,42190,0,0,100,정상
2024-10-31,강원,속초시,42210,77.1,60.4,127.7,정상
2024-10-31,강원,삼척시,42230,93.5,91.8,101.8,정상
2024-10-31,강원,홍천군,42720,94.1,74.5,126.3,정상
2024-10-31,강원,횡성군,42730,91.7,85.1,107.8,정상
2024-10-31,강원,영월군,42750,83,82,101.2,정상
2024-10-31,강원,평창군,42760,89.5,88.8,100.7,정상
2024-10-31,강원,정선군,42770,0,0,100,정상
2024-10-31,강원,철원군,42780,85.1,83.5,101.9,정상
2024-10-31,강원,화천군,42790,79.2,80.2,98.8,정상
2024-10-31,강원,양구군,42800,93.4,84.5,110.5,정상
2024-10-31,강원,인제군,42810,80.7,82,98.4,정상
2024-10-31,강원,고성군,42820,99.5,76.7,129.8,정상
2024-10-31,강원,양양군,42830,98.7,84.6,116.6,정상
2024-10-31,충북,청주시,43110,91.8,79.3,115.7,정상
2024-10-31,충북,충주시,43130,86.2,74.7,115.4,정상
2024-10-31,충북,제천시,43150,88.1,89.6,98.3,정상
2024-10-31,충북,보은군,43720,68.6,59.7,115,정상
2024-10-31,충북,옥천군,43730,78.2,79.1,98.8,정상
2024-10-31,충북,영동군,43740,73.3,74.9,97.8,정상
2024-10-31,충북,증평군,43745,94.3,52.5,179.7,정상
2024-10-31,충북,진천군,43750,89.9,71.9,125.1,정상
2024-10-31,충북,괴산군,43760,88.7,78.6,112.9,정상
2024-10-31,충북,음성군,43770,80.2,78.5,102.2,정상
2024-10-31,충북,단양군,43800,99.8,90.3,110.5,정상
2024-10-31,충남,천안시,44130,83.7,77.6,107.8,정상
2024-10-31,충남,공주시,44150,78,65.9,118.3,정상
2024-10-31,충남,보령시,44180,82,72.2,113.6,정상
2024-10-31,충남,아산시,44200,91.9,80,114.9,정상
2024-10-31,충남,서산시,44210,80,76.2,105.1,정상
2024-10-31,충남,논산시,44230,84.7,67.6,125.3,정상
2024-10-31,충남,계룡시,44250,80.2,80,100.2,정상
2024-10-31,충남,당진시,44270,71.4,76.5,93.4,정상
2024-10-31,충남,금산군,44710,77.6,68.1,114,정상
2024-10-31,충남,부여군,44760,78.6,69.5,113.1,정상
2024-10-31,충남,서천군,44770,87.3,69.1,126.4,정상
2024-10-31,충남,청양군,44790,85.7,75.8,113.1,정상
2024-10-31,충남,홍성군,44800,75.1,69.9,107.5,정상
2024-10-31,충남,예산군,44810,72.9,66.8,109.1,정상
2024-10-31,충남,태안군,44825,82.5,82,100.6,정상
2024-10-31,전북,전주시,45110,77.3,63.3,122,정상
2024-10-31,전북,군산시,45130,71.7,66,108.6,정상
2024-10-31,전북,익산시,45140,82,70.7,115.9,정상
2024-10-31,전북,정읍시,45180,59.3,62,95.7,정상
2024-10-31,전북,남원시,45190,73.8,66.5,111,정상
2024-10-31,전북,김제시,45210,69.1,66.9,103.3,정상
2024-10-31,전북,완주군,45710,49.4,58.2,85,정상
2024-10-31,전북,진안군,45720,77.6,51.3,151.4,정상
2024-10-31,전북,무주군,45730,73.8,56.3,130.9,정상
2024-10-31,전북,장수군,45740,56.3,61,92.3,정상
2024-10-31,전북,임실군,45750,84.3,75.9,111,정상
2024-10-31,전북,순창군,45770,67.9,62.6,108.4,정상
2024-10-31,전북,고창군,45790,48.3,63.1,76.6,정상
2024-10-31,전북,부안군,45800,52.8,67.5,78.2,정상
2024-10-31,전남,목포시,46110,75.2,62,121.3,정상
2024-10-31,전남,여수시,46130,74.9,74.6,100.4,정상
2024-10-31,전남,순천시,46150,76.3,70.1,108.8,정상
2024-10-31,전남,나주시,46170,77.7,54.7,142,정상
2024-10-31,전남,광양시,46230,69.1,76.4,90.5,정상
2024-10-31,전남,담양군,46710,66.7,58,115.1,정상
2024-10-31,전남,곡성군,46720,66.1,58.9,112.4,정상
2024-10-31,전남,구례군,46730,56.8,66.4,85.6,정상
2024-10-31,전남,고흥군,46770,77.8,71.5,108.9,정상
2024-10-31,전남,보성군,46780,77.4,72.8,106.3,정상
2024-10-31,전남,화순군,46790,87.8,61.6,142.5,정상
2024-10-31,전남,장흥군,46800,78.1,64.8,120.4,정상
2024-10-31,전남,강진군,46810,83.6,63.9,130.9,정상
2024-10-31,전남,해남군,46820,72.6,63.8,113.7,정상
2024-10-31,전남,영암군,46830,79.7,61.2,130.2,정상
2024-10-31,전남,무안군,46840,80.8,69.2,116.6,정상
2024-10-31,전남,함평군,46860,58.6,63,93,정상
2024-10-31,전남,영광군,46870,60.3,61.7,97.7,정상
2024-10-31,전남,장성군,46880,53.6,57.2,93.7,정상
2024-10-31,전남,완도군,46890,78,70.1,111.3,정상
2024-10-31,전남,진도군,46900,75.7,66.6,113.8,정상
2024-10-31,전남,신안군,46910,65.5,69.1,94.8,정상
2024-10-31,경북,포항시,47110,69.8,71.7,97.4,정상
2024-10-31,경북,경주시,47130,78.3,69.4,112.9,정상
2024-10-31,경북,김천시,47150,76.8,83.1,92.4,정상
2024-10-31,경북,안동시,47170,70.6,73.8,95.7,정상
2024-10-31,경북,구미시,47190,64.4,75.9,84.8,정상
2024-10-31,경북,영주시,47210,94.2,74.5,126.4,정상
2024-10-31,경북,영천시,47230,77.5,77.9,99.4,정상
2024-10-31,경북,상주시,47250,69.1,70.3,98.3,정상
2024-10-31,경북,문경시,47280,84.9,76.2,111.4,정상
2024-10-31,경북,경산시,47290,71.5,70.7,101.1,정상
2024-10-31,대구,군위군,47720,83.9,77.5,108.2,정상
2024-10-31,경북,의성군,47730,64.5,61.7,104.4,정상
2024-10-31,경북,청송군,47750,71.6,57.9,123.6,정상
2024-10-31,경북,영양군,47760,61.1,77.8,78.5,정상
2024-10-31,경북,영덕군,47770,57.9,69.9,82.8,정상
2024-10-31,경북,청도군,47820,74.5,72.6,102.7,정상
2024-10-31,경북,고령군,47830,47.6,62.1,76.6,정상
2024-10-31,경북,성주군,47840,64.6,63.3,101.9,정상
2024-10-31,경북,칠곡군,47850,80.5,78.2,102.9,정상
2024-10-31,경북,예천군,47900,74.5,71.9,103.6,정상
2024-10-31,경북,봉화군,47920,70.1,53.8,130.4,정상
2024-10-31,경북,울진군,47930,73.8,69,107,정상
2024-10-31,경북,울릉군,47940,0,0,100,정상
2024-10-31,경남,창원시,48120,63.9,63.1,101.2,정상
2024-10-31,경남,진주시,48170,79.2,68.4,115.8,정상
2024-10-31,경남,통영시,48220,92.4,77,120.1,정상
2024-10-31,경남,사천시,48240,91.6,76.9,119.1,정상
2024-10-31,경남,김해시,48250,95.4,55.6,171.5,정상
2024-10-31,경남,밀양시,48270,74.2,69.6,106.5,정상
2024-10-31,경남,거제시,48310,90.3,78.4,115.2,정상
2024-10-31,경남,양산시,48330,87.6,86.5,101.4,정상
2024-10-31,경남,의령군,48720,86.8,75.6,114.9,정상
2024-10-31,경남,함안군,48730,88.5,69.5,127.3,정상
2024-10-31,경남,창녕군,48740,81.7,73.3,111.5,정상
2024-10-31,경남,고성군,48820,87.6,72.4,121,정상
2024-10-31,경남,남해군,48840,89,72.2,123.3,정상
2024-10-31,경남,하동군,48850,68.9,63.8,108,정상
2024-10-31,경남,산청군,48860,76.2,81.9,93.1,정상
2024-10-31,경남,함양군,48870,62.9,55.8,112.6,정상
2024-10-31,경남,거창군,48880,72.1,63.2,114.2,정상
2024-10-31,경남,합천군,48890,79,72.8,108.5,정상
2024-10-31,제주,제주시,50110,42.6,57.5,74.1,정상
2024-10-31,제주,서귀포시,50130,64.7,65,99.6,정상
2024-11-01,서울,서울시,11000,0,0,100,정상
2024-11-01,부산,부산,26000,0,0,100,정상
2024-11-01,부산,기장군,26710,100,85,117.7,정상
2024-11-01,대구,대구,27000,73.4,75.9,96.8,정상
2024-11-01,대구,달성군,27710,84.5,70.6,119.7,정상
2024-11-01,인천,인천,28000,0,0,100,정상
2024-11-01,인천,강화군,28710,84,79.7,105.3,정상
2024-11-01,인천,옹진군,28720,57,50,114,정상
2024-11-01,광주,광주,29000,61.5,64.7,95.1,정상
2024-11-01,대전,대전,30000,93.7,84.3,111.2,정상
2024-11-01,울산,울산,31000,86.8,75.2,115.4,정상
2024-11-01,울산,울주군,31710,85.4,78.6,108.7,정상
2024-11-01,세종,세종시,36110,84.4,70.1,120.5,정상
2024-11-01,경기,수원시,41110,91,80.2,113.4,정상
2024-11-01,경기,성남시,41130,100,87.1,114.9,정상
2024-11-01,경기,의정부시,41150,0,0,100,정상
2024-11-01,경기,안양시,41170,0,0,100,정상
2024-11-01,경기,부천시,41190,0,0,100,정상
2024-11-01,경기,광명시,41210,78.6,80,98.3,정상
2024-11-01,경기,평택시,41220,36.8,78.9,46.6,경계
2024-11-01,경기,동두천시,41250,0,0,100,정상
2024-11-01,경기,안산시,41270,90.6,75,120.8,정상
2024-11-01,경기,고양시,41280,0,0,100,정상
2024-11-01,경기,과천시,41290,99.6,89.4,111.5,정상
2024-11-01,경기,구리시,41310,0,0,100,정상
2024-11-01,경기,남양주시,41360,82.3,78.5,104.9,정상
2024-11-01,경기,오산시,41370,95,83.8,113.3,정상
2024-11-01,경기,시흥시,41390,87.3,86.2,101.3,정상
2024-11-01,경기,군포시,41410,94.8,89,106.5,정상
2024-11-01,경기,의왕시,41430,86.8,76.2,113.8,정상
2024-11-01,경기,하남시,41450,58.7,60,97.8,정상
2024-11-01,경기,용인시,41460,84.1,76.4,110.1,정상
2024-11-01,경기,파주시,41480,91.4,84.2,108.6,정상
2024-11-01,경기,이천시,41500,93.8,82.9,113.1,정상
2024-11-01,경기,안성시,41550,77.3,76.2,101.4,정상
2024-11-01,경기,김포시,41570,67.5,73.6,91.7,정상
2024-11-01,경기,화성시,41590,90.4,76,118.9,정상
2024-11-01,경기,광주시,41610,81.6,90.5,90.2,정상
2024-11-01,경기,양주시,41630,89.6,80,112,정상
2024-11-01,경기,포천시,41650,85.2,80.6,105.8,정상
2024-11-01,경기,여주시,41670,87.1,68.1,127.9,정상
2024-11-01,경기,연천군,41800,99.9,84.2,118.7,정상
2024-11-01,경기,가평군,41820,66.3,70,94.7,정상
2024-11-01,경기,양평군,41830,85,74.4,114.2,정상
2024-11-01,강원,춘천시,42110,70,69.2,101.1,정상
2024-11-01,강원,원주시,42130,91.2,75.6,120.6,정상
2024-11-01,강원,강릉시,42150,88.7,79.5,111.5,정상
2024-11-01,강원,동해시,42170,80,76,105.3,정상
2024-11-01,강원,태백시,42190,0,0,100,정상
2024-11-01,강원,속초시,42210,77.1,60.4,127.7,정상
2024-11-01,강원,삼척시,42230,92.8,91.6,101.2,정상
2024-11-01,강원,홍천군,42720,94.2,74.5,126.4,정상
2024-11-01,강원,횡성군,42730,91.9,85.1,108,정상
2024-11-01,강원,영월군,42750,83,82,101.2,정상
2024-11-01,강원,평창군,42760,88.6,88.8,99.7,정상
2024-11-01,강원,정선군,42770,0,0,100,정상
2024-11-01,강원,철원군,42780,84.8,83.5,101.6,정상
2024-11-01,강원,화천군,42790,79.2,80.2,98.8,정상
2024-11-01,강원,양구군,42800,93.5,84.5,110.6,정상
2024-11-01,강원,인제군,42810,80.7,82,98.4,정상
2024-11-01,강원,고성군,42820,99.3,76.6,129.7,정상
2024-11-01,강원,양양군,42830,98.7,84.6,116.6,정상
2024-11-01,충북,청주시,43110,91.8,79.5,115.5,정상
2024-11-01,충북,충주시,43130,86.2,74.8,115.2,정상
2024-11-01,충북,제천시,43150,87.6,89.6,97.7,정상
2024-11-01,충북,보은군,43720,68.5,59.8,114.6,정상
2024-11-01,충북,옥천군,43730,78.1,79.2,98.7,정상
2024-11-01,충북,영동군,43740,73.2,75,97.6,정상
2024-11-01,충북,증평군,43745,94.2,52.5,179.4,정상
2024-11-01,충북,진천군,43750,89.4,72,124.2,정상
2024-11-01,충북,괴산군,43760,90.1,78.6,114.6,정상
2024-11-01,충북,음성군,43770,79.8,78.5,101.6,정상
2024-11-01,충북,단양군,43800,99.8,90.3,110.5,정상
2024-11-01,충남,천안시,44130,83.6,77.7,107.7,정상
2024-11-01,충남,공주시,44150,78.2,66,118.4,정상
2024-11-01,충남,보령시,44180,82.3,72.2,114,정상
2024-11-01,충남,아산시,44200,92.1,80,115.1,정상
2024-11-01,충남,서산시,44210,80.1,76.2,105.1,정상
2024-11-01,충남,논산시,44230,84,67.8,124,정상
2024-11-01,충남,계룡시,44250,80.2,80,100.2,정상
2024-11-01,충남,당진시,44270,70.8,76.5,92.5,정상
2024-11-01,충남,금산군,44710,77.6,68.2,113.8,정상
2024-11-01,충남,부여군,44760,78.3,69.6,112.5,정상
2024-11-01,충남,서천군,44770,87.4,69.2,126.4,정상
2024-11-01,충남,청양군,44790,85.7,75.8,113.1,정상
2024-11-01,충남,홍성군,44800,75.2,69.9,107.5,정상
2024-11-01,충남,예산군,44810,73.4,67.1,109.3,정상
2024-11-01,충남,태안군,44825,82.6,82.1,100.7,정상
2024-11-01,전북,전주시,45110,77.2,63.4,121.8,정상
2024-11-01,전북,군산시,45130,71.3,66,108.1,정상
2024-11-01,전북,익산시,45140,82.2,70.9,116,정상
2024-11-01,전북,정읍시,45180,59.4,62,95.8,정상
2024-11-01,전북,남원시,45190,74,66.5,111.3,정상
2024-11-01,전북,김제시,45210,69.2,66.9,103.4,정상
2024-11-01,전북,완주군,45710,49.5,58.1,85.2,정상
2024-11-01,전북,진안군,45720,77.4,51.3,151,정상
2024-11-01,전북,무주군,45730,73.8,56.2,131.3,정상
2024-11-01,전북,장수군,45740,56.3,61,92.3,정상
2024-11-01,전북,임실군,45750,84.3,75.9,111.1,정상
2024-11-01,전북,순창군,45770,67.9,62.6,108.5,정상
2024-11-01,전북,고창군,45790,48.4,63.1,76.6,정상
2024-11-01,전북,부안군,45800,52.8,67.5,78.3,정상
2024-11-01,전남,목포시,46110,75.2,62,121.3,정상
2024-11-01,전남,여수시,46130,75.6,74.6,101.3,정상
2024-11-01,전남,순천시,46150,76.2,70.3,108.5,정상
2024-11-01,전남,나주시,46170,77.8,54.7,142.2,정상
2024-11-01,전남,광양시,46230,68.8,76.5,89.9,정상
2024-11-01,전남,담양군,46710,66.4,58,114.6,정상
2024-11-01,전남,곡성군,46720,66.1,58.9,112.3,정상
2024-11-01,전남,구례군,46730,57.5,66.3,86.7,정상
2024-11-01,전남,고흥군,46770,77.9,71.5,109,정상
2024-11-01,전남,보성군,46780,77.7,72.9,106.6,정상
2024-11-01,전남,화순군,46790,87.6,61.6,142.3,정상
2024-11-01,전남,장흥군,46800,78.3,64.9,120.6,정상
2024-11-01,전남,강진군,46810,83.8,63.9,131,정상
2024-11-01,전남,해남군,46820,72.3,63.8,113.3,정상
2024-11-01,전남,영암군,46830,79.6,61.3,130,정상
2024-11-01,전남,무안군,46840,80.4,69.1,116.3,정상
2024-11-01,전남,함평군,46860,58.6,63,93.1,정상
2024-11-01,전남,영광군,46870,60.3,61.7,97.7,정상
2024-11-01,전남,장성군,46880,53.7,57.2,93.9,정상
2024-11-01,전남,완도군,46890,77.1,70.1,109.9,정상
2024-11-01,전남,진도군,46900,76.6,66.5,115.2,정상
2024-11-01,전남,신안군,46910,65.7,69.1,95.1,정상
2024-11-01,경북,포항시,47110,70.2,71.7,97.9,정상
2024-11-01,경북,경주시,47130,78.3,69.4,112.9,정상
2024-11-01,경북,김천시,47150,73.7,83.1,88.7,정상
2024-11-01,경북,안동시,47170,70.7,73.8,95.8,정상
2024-11-01,경북,구미시,47190,64.4,75.9,84.9,정상
2024-11-01,경북,영주시,47210,92.2,74.6,123.7,정상
2024-11-01,경북,영천시,47230,77.4,77.9,99.4,정상
2024-11-01,경북,상주시,47250,69.2,70.3,98.4,정상
2024-11-01,경북,문경시,47280,85.1,76.2,111.7,정상
2024-11-01,경북,경산시,47290,71.4,70.7,101,정상
2024-11-01,대구,군위군,47720,84,77.5,108.4,정상
2024-11-01,경북,의성군,47730,64.5,61.8,104.4,정상
2024-11-01,경북,청송군,47750,72,57.9,124.4,정상
2024-11-01,경북,영양군,47760,60.9,77.7,78.4,정상
2024-11-01,경북,영덕군,47770,57.9,69.8,83,정상
2024-11-01,경북,청도군,47820,74.6,72.5,102.8,정상
2024-11-01,경북,고령군,47830,47.3,62,76.3,정상
2024-11-01,경북,성주군,47840,64.7,63.3,102.1,정상
2024-11-01,경북,칠곡군,47850,80.4,78.2,102.8,정상
2024-11-01,경북,예천군,47900,74.3,72,103.3,정상
2024-11-01,경북,봉화군,47920,69.5,53.8,129.3,정상
2024-11-01,경북,울진군,47930,72.2,68.9,104.7,정상
2024-11-01,경북,울릉군,47940,0,0,100,정상
2024-11-01,경남,창원시,48120,64.5,63,102.4,정상
2024-11-01,경남,진주시,48170,79.4,68.4,116,정상
2024-11-01,경남,통영시,48220,92.3,77,119.9,정상
2024-11-01,경남,사천시,48240,88.9,76.9,115.7,정상
2024-11-01,경남,김해시,48250,95.5,55.6,171.9,정상
2024-11-01,경남,밀양시,48270,74.3,69.6,106.7,정상
2024-11-01,경남,거제시,48310,90.5,78.4,115.5,정상
2024-11-01,경남,양산시,48330,86.1,86.4,99.6,정상
2024-11-01,경남,의령군,48720,86.9,75.4,115.3,정상
2024-11-01,경남,함안군,48730,87.6,69.5,126.1,정상
2024-11-01,경남,창녕군,48740,81,73.1,110.8,정상
2024-11-01,경남,고성군,48820,87,72.4,120.2,정상
2024-11-01,경남,남해군,48840,89,72.1,123.4,정상
2024-11-01,경남,하동군,48850,69,63.8,108.2,정상
2024-11-01,경남,산청군,48860,75.9,81.7,92.9,정상
2024-11-01,경남,함양군,48870,62.7,55.8,112.4,정상
2024-11-01,경남,거창군,48880,72.2,63.2,114.1,정상
2024-11-01,경남,합천군,48890,79,72.7,108.6,정상
2024-11-01,제주,제주시,50110,46.2,57.3,80.6,정상
