기준일자,표준코드,저수율,평년,평년대비,가뭄단계
2022-09-15,47250,80,66,122,정상
2022-09-16,47250,80,66,121,정상
2022-09-17,47250,80,66,121,정상
2022-09-18,47250,80,66,121,정상
2022-09-19,47250,78,66,119,정상
2022-09-20,47250,78,66,118,정상
2022-09-21,47250,77,66,117,정상
2022-09-22,47250,77,66,116,정상
2022-09-23,47250,76,67,115,정상
2022-09-24,47250,76,67,115,정상
2022-09-25,47250,76,67,114,정상
2022-09-26,47250,76,67,114,정상
2022-09-27,47250,77,67,114,정상
2022-09-28,47250,77,67,115,정상
2022-09-29,47250,77,68,114,정상
2022-09-30,47250,77,68,114,정상
2022-10-01,47250,77,68,114,정상
2022-10-02,47250,77,68,114,정상
2022-10-03,47250,77,68,114,정상
2022-10-04,47250,79,68,117,정상
2022-10-05,47250,81,68,119,정상
2022-10-06,47250,81,68,120,정상
2022-10-07,47250,82,68,120,정상
2022-10-08,47250,82,68,120,정상
2022-10-09,47250,82,69,120,정상
2022-10-10,47250,82,69,120,정상
2022-10-11,47250,83,69,121,정상
2022-10-12,47250,83,69,121,정상
2022-10-13,47250,83,69,121,정상
2022-10-14,47250,83,69,121,정상
2022-10-15,47250,83,69,121,정상
2022-10-16,47250,83,69,121,정상
2022-10-17,47250,83,69,121,정상
2022-10-18,47250,83,69,120,정상
2022-10-19,47250,83,69,120,정상
2022-10-20,47250,83,69,120,정상
2022-10-21,47250,83,69,120,정상
2022-10-22,47250,83,70,119,정상
2022-10-23,47250,83,70,119,정상
2022-10-24,47250,83,70,119,정상
2022-10-25,47250,83,70,119,정상
2022-10-26,47250,83,70,119,정상
2022-10-27,47250,83,70,119,정상
2022-10-28,47250,83,70,119,정상
2022-10-29,47250,83,70,119,정상
2022-10-30,47250,83,70,119,정상
2022-10-31,47250,83,70,119,정상
2022-11-01,47250,83,70,118,정상
2022-11-02,47250,83,71,118,정상
2022-11-03,47250,83,71,118,정상
2022-11-04,47250,83,71,118,정상
2022-11-05,47250,83,71,118,정상
2022-11-06,47250,83,71,118,정상
2022-11-07,47250,83,71,118,정상
2022-11-08,47250,83,71,118,정상
2022-11-09,47250,83,71,118,정상
2022-11-10,47250,83,71,118,정상
2022-11-11,47250,83,71,118,정상
2022-11-12,47250,83,71,118,정상
2022-11-13,47250,83,71,118,정상
2022-11-14,47250,84,71,118,정상
2022-11-15,47250,84,71,118,정상
2022-11-16,47250,84,71,118,정상
2022-11-17,47250,84,71,118,정상
2022-11-18,47250,84,71,118,정상
2022-11-19,47250,84,72,118,정상
2022-11-20,47250,84,72,118,정상
2022-11-21,47250,84,72,118,정상
2022-11-22,47250,84,72,118,정상
2022-11-23,47250,85,72,118,정상
2022-11-24,47250,85,72,118,정상
2022-11-25,47250,85,72,118,정상
2022-11-26,47250,85,72,118,정상
2022-11-27,47250,85,72,118,정상
2022-11-28,47250,85,72,118,정상
2022-11-29,47250,86,72,119,정상
2022-11-30,47250,86,72,119,정상
2022-12-01,47250,86,73,119,정상
2022-12-02,47250,86,73,119,정상
2022-12-03,47250,86,73,119,정상
2022-12-04,47250,86,73,118,정상
2022-12-05,47250,86,73,118,정상
2022-12-06,47250,86,73,118,정상
2022-12-07,47250,86,73,118,정상
2022-12-08,47250,86,73,118,정상
2022-12-09,47250,86,73,118,정상
2022-12-10,47250,86,73,118,정상
2022-12-11,47250,86,73,118,정상
2022-12-12,47250,86,73,118,정상
2022-12-13,47250,86,73,118,정상
2022-12-14,47250,86,73,118,정상
2022-12-15,47250,86,73,118,정상
2022-12-16,47250,86,73,118,정상
2022-12-17,47250,86,73,118,정상
2022-12-18,47250,86,73,118,정상
2022-12-19,47250,86,73,118,정상
2022-12-20,47250,86,73,118,정상
2022-12-21,47250,86,73,118,정상
2022-12-22,47250,86,74,118,정상
2022-12-23,47250,86,74,118,정상
2022-12-24,47250,86,74,118,정상
2022-12-25,47250,86,74,118,정상
2022-12-26,47250,86,74,118,정상
2022-12-27,47250,86,74,118,정상
2022-12-28,47250,87,74,118,정상
2022-12-29,47250,87,74,118,정상
2022-12-30,47250,87,74,118,정상
2022-12-31,47250,87,74,118,정상
2022-01-01,47840,81,64,127,정상
2022-01-02,47840,81,64,127,정상
2022-01-03,47840,81,64,127,정상
2022-01-04,47840,81,65,127,정상
2022-01-05,47840,81,65,127,정상
2022-01-06,47840,81,65,127,정상
2022-01-07,47840,82,65,127,정상
2022-01-08,47840,82,65,127,정상
2022-01-09,47840,82,65,127,정상
2022-01-10,47840,82,65,127,정상
2022-01-11,47840,82,65,127,정상
2022-01-12,47840,82,65,127,정상
2022-01-13,47840,82,65,128,정상
2022-01-14,47840,82,65,128,정상
2022-01-15,47840,82,65,128,정상
2022-01-16,47840,82,65,127,정상
2022-01-17,47840,82,65,128,정상
2022-01-18,47840,82,65,128,정상
2022-01-19,47840,82,65,128,정상
2022-01-20,47840,82,65,128,정상
2022-01-21,47840,82,65,128,정상
2022-01-22,47840,82,65,128,정상
2022-01-23,47840,82,65,128,정상
2022-01-24,47840,83,65,128,정상
2022-01-25,47840,83,65,128,정상
2022-01-26,47840,83,65,128,정상
2022-01-27,47840,83,65,128,정상
2022-01-28,47840,83,65,128,정상
2022-01-29,47840,83,65,128,정상
2022-01-30,47840,83,65,128,정상
2022-01-31,47840,83,65,128,정상
2022-02-01,47840,83,65,128,정상
2022-02-02,47840,83,65,128,정상
2022-02-03,47840,83,65,128,정상
2022-02-04,47840,82,65,128,정상
2022-02-05,47840,82,65,127,정상
2022-02-06,47840,82,65,127,정상
2022-02-07,47840,82,65,127,정상
2022-02-08,47840,82,65,127,정상
2022-02-09,47840,82,65,127,정상
2022-02-10,47840,82,65,127,정상
2022-02-11,47840,82,65,127,정상
2022-02-12,47840,82,65,127,정상
2022-02-13,47840,82,65,127,정상
2022-02-14,47840,82,65,126,정상
2022-02-15,47840,82,65,126,정상
2022-02-16,47840,82,65,126,정상
2022-02-17,47840,82,65,126,정상
2022-02-18,47840,82,65,126,정상
2022-02-19,47840,82,65,126,정상
2022-02-20,47840,82,65,126,정상
2022-02-21,47840,82,65,126,정상
2022-02-22,47840,82,66,125,정상
2022-02-23,47840,82,66,125,정상
2022-02-24,47840,82,66,125,정상
2022-02-25,47840,82,66,124,정상
2022-02-26,47840,82,66,124,정상
2022-02-27,47840,82,66,124,정상
2022-02-28,47840,81,66,124,정상
2022-03-01,47840,81,66,124,정상
2022-03-02,47840,81,66,123,정상
2022-03-03,47840,81,66,123,정상
2022-03-04,47840,81,67,123,정상
2022-03-05,47840,81,67,123,정상
2022-03-06,47840,81,67,122,정상
2022-03-07,47840,81,67,122,정상
2022-03-08,47840,81,67,122,정상
2022-03-09,47840,81,67,122,정상
2022-03-10,47840,81,67,121,정상
2022-03-11,47840,81,67,121,정상
2022-03-12,47840,81,67,121,정상
2022-03-13,47840,81,68,120,정상
2022-03-14,47840,81,68,120,정상
2022-03-15,47840,81,68,120,정상
2022-03-16,47840,81,68,120,정상
2022-03-17,47840,81,68,119,정상
2022-03-18,47840,81,68,119,정상
2022-03-19,47840,81,69,119,정상
2022-03-20,47840,81,69,118,정상
2022-03-21,47840,81,69,118,정상
2022-03-22,47840,81,69,118,정상
2022-03-23,47840,81,69,118,정상
2022-03-24,47840,81,69,118,정상
2022-03-25,47840,81,69,118,정상
2022-03-26,47840,81,70,118,정상
2022-03-27,47840,81,70,117,정상
2022-03-28,47840,83,70,120,정상
2022-03-29,47840,83,70,120,정상
2022-03-30,47840,84,70,120,정상
2022-03-31,47840,84,70,120,정상
2022-04-01,47840,84,70,120,정상
2022-04-02,47840,84,70,120,정상
2022-04-03,47840,84,70,120,정상
2022-04-04,47840,84,70,121,정상
2022-04-05,47840,84,70,121,정상
2022-04-06,47840,84,70,120,정상
2022-04-07,47840,84,70,120,정상
2022-04-08,47840,84,71,120,정상
2022-04-09,47840,84,71,120,정상
2022-04-10,47840,84,71,120,정상
2022-04-11,47840,84,71,120,정상
2022-04-12,47840,84,71,120,정상
2022-04-13,47840,84,71,119,정상
2022-04-14,47840,84,71,120,정상
2022-04-15,47840,84,71,120,정상
2022-04-16,47840,84,71,120,정상
2022-04-17,47840,84,71,120,정상
2022-04-18,47840,84,71,120,정상
2022-04-19,47840,84,71,120,정상
2022-04-20,47840,85,71,120,정상
2022-04-21,47840,84,71,119,정상
2022-04-22,47840,84,71,119,정상
2022-04-23,47840,84,71,119,정상
2022-04-24,47840,84,71,119,정상
2022-04-25,47840,82,71,116,정상
2022-04-26,47840,82,71,116,정상
2022-04-27,47840,82,71,116,정상
2022-04-28,47840,81,71,115,정상
2022-04-29,47840,81,71,115,정상
2022-04-30,47840,81,71,114,정상
2022-05-01,47840,81,71,114,정상
2022-05-02,47840,80,71,113,정상
2022-05-03,47840,80,71,113,정상
2022-05-04,47840,80,71,113,정상
2022-05-05,47840,80,71,113,정상
2022-05-06,47840,78,70,112,정상
2022-05-07,47840,78,70,112,정상
2022-05-08,47840,78,70,113,정상
2022-05-09,47840,76,70,110,정상
2022-05-10,47840,76,70,109,정상
2022-05-11,47840,75,70,108,정상
2022-05-12,47840,74,70,107,정상
2022-05-13,47840,74,69,107,정상
2022-05-14,47840,74,69,107,정상
2022-05-15,47840,74,68,108,정상
2022-05-16,47840,71,68,105,정상
2022-05-17,47840,71,68,105,정상
2022-05-18,47840,70,67,104,정상
2022-05-19,47840,69,67,104,정상
2022-05-20,47840,68,66,103,정상
2022-05-21,47840,68,66,103,정상
2022-05-22,47840,68,66,104,정상
2022-05-23,47840,65,65,100,정상
2022-05-24,47840,64,65,100,정상
2022-05-25,47840,63,64,99,정상
2022-05-26,47840,62,63,98,정상
2022-05-27,47840,61,63,97,정상
2022-05-28,47840,61,62,98,정상
2022-05-29,47840,61,62,99,정상
2022-05-30,47840,58,61,95,정상
2022-05-31,47840,56,61,92,정상
2022-06-01,47840,56,60,92,정상
2022-06-02,47840,54,60,90,정상
2022-06-03,47840,53,59,89,정상
2022-06-04,47840,53,59,90,정상
2022-06-05,47840,53,58,91,정상
2022-06-06,47840,50,57,88,정상
2022-06-07,47840,50,57,88,정상
2022-06-08,47840,50,56,90,정상
2022-06-09,47840,50,55,90,정상
2022-06-10,47840,49,55,89,정상
2022-06-11,47840,49,54,90,정상
2022-06-12,47840,49,54,91,정상
2022-06-13,47840,46,53,87,정상
2022-06-14,47840,46,53,87,정상
2022-06-15,47840,46,53,88,정상
2022-06-16,47840,46,52,89,정상
2022-06-17,47840,45,52,88,정상
2022-06-18,47840,45,51,89,정상
2022-06-19,47840,45,51,90,정상
2022-06-20,47840,43,50,86,정상
2022-06-21,47840,43,50,86,정상
2022-06-22,47840,43,50,87,정상
2022-06-23,47840,43,50,86,정상
2022-06-24,47840,43,50,86,정상
2022-06-25,47840,43,50,86,정상
2022-06-26,47840,43,50,85,정상
2022-06-27,47840,43,51,85,정상
2022-06-28,47840,43,51,85,정상
2022-06-29,47840,43,51,85,정상
2022-06-30,47840,43,51,84,정상
2022-07-01,47840,42,51,82,정상
2022-07-02,47840,42,52,82,정상
2022-07-03,47840,42,53,80,정상
2022-07-04,47840,40,54,74,정상
2022-07-05,47840,40,55,73,정상
2022-07-06,47840,39,55,71,정상
2022-07-07,47840,39,56,70,관심
2022-07-08,47840,38,57,67,관심
2022-07-09,47840,38,58,66,관심
2022-07-10,47840,38,59,65,관심
2022-07-11,47840,36,60,60,주의
2022-07-12,47840,36,60,59,주의
2022-07-13,47840,35,62,57,주의
2022-07-14,47840,35,63,56,주의
2022-07-15,47840,34,63,55,주의
2022-07-16,47840,34,64,54,주의
2022-07-17,47840,34,64,54,주의
2022-07-18,47840,33,64,51,주의
2022-07-19,47840,33,64,52,주의
2022-07-20,47840,33,64,52,주의
2022-07-21,47840,33,65,51,주의
2022-07-22,47840,33,66,50,경계
2022-07-23,47840,33,67,50,경계
2022-07-24,47840,33,66,50,경계
2022-07-25,47840,33,66,50,경계
2022-07-26,47840,33,66,51,주의
2022-07-27,47840,33,65,51,주의
2022-07-28,47840,33,65,51,주의
2022-07-29,47840,33,65,51,주의
2022-07-30,47840,33,65,51,주의
2022-07-31,47840,33,65,51,주의
2022-08-01,47840,31,64,48,경계
2022-08-02,47840,33,65,51,주의
2022-08-03,47840,34,65,52,주의
2022-08-04,47840,34,65,53,주의
2022-08-05,47840,35,65,54,주의
2022-08-06,47840,35,65,54,주의
2022-08-07,47840,35,64,54,주의
2022-08-08,47840,33,64,52,주의
2022-08-09,47840,33,65,52,주의
2022-08-10,47840,33,65,51,주의
2022-08-11,47840,33,65,52,주의
2022-08-12,47840,34,65,52,주의
2022-08-13,47840,34,65,52,주의
2022-08-14,47840,34,65,52,주의
2022-08-15,47840,34,65,52,주의
2022-08-16,47840,33,65,52,주의
2022-08-17,47840,36,65,56,주의
2022-08-18,47840,38,65,58,주의
2022-08-19,47840,39,65,60,주의
2022-08-20,47840,39,65,60,주의
2022-08-21,47840,39,66,60,주의
2022-08-22,47840,41,66,62,관심
2022-08-23,47840,41,66,62,관심
2022-08-24,47840,41,67,62,관심
2022-08-25,47840,42,67,63,관심
2022-08-26,47840,42,67,64,관심
2022-08-27,47840,42,67,63,관심
2022-08-28,47840,42,68,63,관심
2022-08-29,47840,41,68,60,주의
2022-08-30,47840,41,67,61,관심
2022-08-31,47840,41,67,61,관심
2022-09-01,47840,42,68,61,관심
2022-09-02,47840,42,68,62,관심
2022-09-03,47840,41,69,61,관심
2022-09-04,47840,42,68,61,관심
2022-09-05,47840,43,68,63,관심
2022-09-06,47840,82,68,122,정상
2022-09-07,47840,93,67,139,정상
2022-09-08,47840,93,67,139,정상
2022-09-09,47840,93,67,139,정상
2022-09-10,47840,93,67,140,정상
2022-09-11,47840,93,67,140,정상
2022-09-12,47840,93,66,141,정상
2022-09-13,47840,83,67,125,정상
2022-09-14,47840,82,67,124,정상
2022-09-15,47840,81,67,122,정상
2022-09-16,47840,80,67,120,정상
2022-09-17,47840,80,67,120,정상
2022-09-18,47840,80,67,120,정상
2022-09-19,47840,76,67,114,정상
2022-09-20,47840,76,67,114,정상
2022-09-21,47840,75,67,113,정상
2022-09-22,47840,74,67,111,정상
2022-09-23,47840,73,66,111,정상
2022-09-24,47840,73,66,111,정상
2022-09-25,47840,73,66,111,정상
2022-09-26,47840,70,66,107,정상
2022-09-27,47840,70,65,107,정상
2022-09-28,47840,69,65,106,정상
2022-09-29,47840,68,65,105,정상
2022-09-30,47840,67,64,104,정상
2022-10-01,47840,67,64,105,정상
2022-10-02,47840,67,64,105,정상
2022-10-03,47840,67,64,106,정상
2022-10-04,47840,66,64,105,정상
2022-10-05,47840,67,64,105,정상
2022-10-06,47840,66,64,104,정상
2022-10-07,47840,66,64,104,정상
2022-10-08,47840,66,64,104,정상
2022-10-09,47840,66,64,104,정상
2022-10-10,47840,66,64,104,정상
2022-10-11,47840,67,64,104,정상
2022-10-12,47840,67,64,104,정상
2022-10-13,47840,67,64,104,정상
2022-10-14,47840,67,64,104,정상
2022-10-15,47840,67,64,104,정상
2022-10-16,47840,67,64,104,정상
2022-10-17,47840,67,64,105,정상
2022-10-18,47840,67,64,105,정상
2022-10-19,47840,67,64,105,정상
2022-10-20,47840,67,64,105,정상
2022-10-21,47840,67,64,106,정상
2022-10-22,47840,67,64,106,정상
2022-10-23,47840,67,64,106,정상
2022-10-24,47840,67,64,106,정상
2022-10-25,47840,67,64,105,정상
2022-10-26,47840,67,64,105,정상
2022-10-27,47840,67,64,106,정상
2022-10-28,47840,67,64,106,정상
2022-10-29,47840,67,64,106,정상
2022-10-30,47840,67,64,106,정상
2022-10-31,47840,67,64,106,정상
2022-11-01,47840,67,64,106,정상
2022-11-02,47840,67,64,106,정상
2022-11-03,47840,67,64,106,정상
2022-11-04,47840,67,64,106,정상
2022-11-05,47840,67,64,106,정상
2022-11-06,47840,67,64,106,정상
2022-11-07,47840,67,64,106,정상
2022-11-08,47840,67,64,106,정상
2022-11-09,47840,67,64,106,정상
2022-11-10,47840,67,64,106,정상
2022-11-11,47840,67,64,106,정상
2022-11-12,47840,67,64,106,정상
2022-11-13,47840,67,64,106,정상
2022-11-14,47840,68,64,106,정상
2022-11-15,47840,68,64,106,정상
2022-11-16,47840,68,64,106,정상
2022-11-17,47840,69,64,108,정상
2022-11-18,47840,68,64,107,정상
2022-11-19,47840,68,64,106,정상
2022-11-20,47840,68,64,106,정상
2022-11-21,47840,68,64,106,정상
2022-11-22,47840,68,64,106,정상
2022-11-23,47840,68,64,106,정상
2022-11-24,47840,68,64,106,정상
2022-11-25,47840,68,64,106,정상
2022-11-26,47840,68,65,106,정상
2022-11-27,47840,68,65,106,정상
2022-11-28,47840,68,65,106,정상
2022-11-29,47840,68,65,106,정상
2022-11-30,47840,68,65,106,정상
2022-12-01,47840,68,65,106,정상
2022-12-02,47840,69,65,106,정상
2022-12-03,47840,69,65,106,정상
2022-12-04,47840,69,65,106,정상
2022-12-05,47840,69,65,106,정상
2022-12-06,47840,69,65,106,정상
2022-12-07,47840,69,65,106,정상
2022-12-08,47840,69,65,106,정상
2022-12-09,47840,69,65,106,정상
2022-12-10,47840,69,65,106,정상
2022-12-11,47840,69,65,106,정상
2022-12-12,47840,69,65,106,정상
2022-12-13,47840,69,65,106,정상
2022-12-14,47840,69,65,106,정상
2022-12-15,47840,69,66,106,정상
2022-12-16,47840,69,66,106,정상
2022-12-17,47840,69,66,105,정상
2022-12-18,47840,69,66,105,정상
2022-12-19,47840,69,66,105,정상
2022-12-20,47840,69,66,106,정상
2022-12-21,47840,69,66,106,정상
2022-12-22,47840,69,66,106,정상
2022-12-23,47840,69,66,106,정상
2022-12-24,47840,69,66,106,정상
2022-12-25,47840,69,66,106,정상
2022-12-26,47840,69,66,105,정상
2022-12-27,47840,69,66,105,정상
2022-12-28,47840,69,66,105,정상
2022-12-29,47840,70,66,105,정상
2022-12-30,47840,70,67,105,정상
2022-12-31,47840,70,67,105,정상
2022-01-01,47170,88,73,120,정상
2022-01-02,47170,88,73,120,정상
2022-01-03,47170,88,73,120,정상
2022-01-04,47170,88,74,120,정상
2022-01-05,47170,88,74,120,정상
2022-01-06,47170,88,74,120,정상
2022-01-07,47170,88,74,120,정상
2022-01-08,47170,88,74,120,정상
2022-01-09,47170,88,74,120,정상
2022-01-10,47170,88,74,120,정상
2022-01-11,47170,88,74,119,정상
2022-01-12,47170,88,75,119,정상
2022-01-13,47170,88,75,119,정상
2022-01-14,47170,88,75,119,정상
2022-01-15,47170,88,75,119,정상
2022-01-16,47170,88,75,119,정상
2022-01-17,47170,88,75,119,정상
2022-01-18,47170,88,75,119,정상
2022-01-19,47170,88,75,119,정상
2022-01-20,47170,89,75,119,정상
2022-01-21,47170,89,75,119,정상
2022-01-22,47170,89,75,119,정상
2022-01-23,47170,89,75,119,정상
2022-01-24,47170,89,75,119,정상
2022-01-25,47170,89,75,119,정상
2022-01-26,47170,89,75,119,정상
2022-01-27,47170,89,75,119,정상
2022-01-28,47170,89,75,119,정상
2022-01-29,47170,89,75,119,정상
2022-01-30,47170,89,75,119,정상
2022-01-31,47170,89,75,119,정상
2022-02-01,47170,89,75,118,정상
2022-02-02,47170,89,76,118,정상
2022-02-03,47170,89,76,118,정상
2022-02-04,47170,89,76,118,정상
2022-02-05,47170,89,76,118,정상
2022-02-06,47170,89,76,118,정상
2022-02-07,47170,89,76,118,정상
2022-02-08,47170,89,76,118,정상
2022-02-09,47170,89,76,118,정상
2022-02-10,47170,89,76,118,정상
2022-02-11,47170,89,76,118,정상
2022-02-12,47170,89,76,118,정상
2022-02-13,47170,89,76,118,정상
2022-02-14,47170,89,76,118,정상
2022-02-15,47170,89,76,118,정상
2022-02-16,47170,89,76,118,정상
2022-02-17,47170,89,76,118,정상
2022-02-18,47170,89,76,118,정상
2022-02-19,47170,89,76,118,정상
2022-02-20,47170,89,76,118,정상
2022-02-21,47170,89,76,118,정상
2022-02-22,47170,89,76,117,정상
2022-02-23,47170,89,76,117,정상
2022-02-24,47170,89,76,117,정상
2022-02-25,47170,89,76,117,정상
2022-02-26,47170,89,76,117,정상
2022-02-27,47170,89,76,117,정상
2022-02-28,47170,89,76,117,정상
2022-03-01,47170,89,77,117,정상
2022-03-02,47170,89,76,117,정상
2022-03-03,47170,89,76,118,정상
2022-03-04,47170,89,76,118,정상
2022-03-05,47170,89,76,117,정상
2022-03-06,47170,89,76,117,정상
2022-03-07,47170,89,76,117,정상
2022-03-08,47170,89,78,115,정상
2022-03-09,47170,89,78,115,정상
2022-03-10,47170,89,78,115,정상
2022-03-11,47170,89,78,115,정상
2022-03-12,47170,89,78,115,정상
2022-03-13,47170,89,78,115,정상
2022-03-14,47170,90,78,117,정상
2022-03-15,47170,90,78,116,정상
2022-03-16,47170,91,78,117,정상
2022-03-17,47170,91,78,117,정상
2022-03-18,47170,91,78,117,정상
2022-03-19,47170,91,78,117,정상
2022-03-20,47170,91,78,117,정상
2022-03-21,47170,93,78,120,정상
2022-03-22,47170,93,79,119,정상
2022-03-23,47170,94,79,119,정상
2022-03-24,47170,94,79,119,정상
2022-03-25,47170,94,79,119,정상
2022-03-26,47170,94,79,119,정상
2022-03-27,47170,94,79,119,정상
2022-03-28,47170,98,79,124,정상
2022-03-29,47170,97,79,123,정상
2022-03-30,47170,97,79,123,정상
2022-03-31,47170,97,79,123,정상
2022-04-01,47170,98,79,123,정상
2022-04-02,47170,98,80,123,정상
2022-04-03,47170,98,80,123,정상
2022-04-04,47170,98,80,123,정상
2022-04-05,47170,97,80,121,정상
2022-04-06,47170,97,80,121,정상
2022-04-07,47170,97,81,121,정상
2022-04-08,47170,97,81,121,정상
2022-04-09,47170,97,80,122,정상
2022-04-10,47170,97,80,122,정상
2022-04-11,47170,97,80,121,정상
2022-04-12,47170,96,80,121,정상
2022-04-13,47170,96,80,120,정상
2022-04-14,47170,96,80,121,정상
2022-04-15,47170,96,80,120,정상
2022-04-16,47170,96,80,120,정상
2022-04-17,47170,96,80,120,정상
2022-04-18,47170,96,80,120,정상
2022-04-19,47170,96,80,120,정상
2022-04-20,47170,97,80,121,정상
2022-04-21,47170,97,80,121,정상
2022-04-22,47170,96,80,121,정상
2022-04-23,47170,96,80,121,정상
2022-04-24,47170,96,80,121,정상
2022-04-25,47170,94,80,118,정상
2022-04-26,47170,94,80,118,정상
2022-04-27,47170,93,80,117,정상
2022-04-28,47170,93,80,117,정상
2022-04-29,47170,93,80,117,정상
2022-04-30,47170,93,80,117,정상
2022-05-01,47170,93,79,118,정상
2022-05-02,47170,90,79,115,정상
2022-05-03,47170,91,79,116,정상
2022-05-04,47170,91,79,115,정상
2022-05-05,47170,91,79,116,정상
2022-05-06,47170,88,78,113,정상
2022-05-07,47170,88,78,113,정상
2022-05-08,47170,88,78,114,정상
2022-05-09,47170,87,78,112,정상
2022-05-10,47170,87,78,112,정상
2022-05-11,47170,85,77,111,정상
2022-05-12,47170,84,77,110,정상
2022-05-13,47170,83,76,109,정상
2022-05-14,47170,83,75,110,정상
2022-05-15,47170,83,75,110,정상
2022-05-16,47170,80,75,108,정상
2022-05-17,47170,81,75,107,정상
2022-05-18,47170,79,75,106,정상
2022-05-19,47170,78,74,105,정상
2022-05-20,47170,77,73,105,정상
2022-05-21,47170,77,73,106,정상
2022-05-22,47170,77,72,106,정상
2022-05-23,47170,75,72,104,정상
2022-05-24,47170,73,70,105,정상
2022-05-25,47170,72,70,104,정상
2022-05-26,47170,71,70,103,정상
2022-05-27,47170,70,69,102,정상
2022-05-28,47170,70,69,102,정상
2022-05-29,47170,70,69,103,정상
2022-05-30,47170,68,68,100,정상
2022-05-31,47170,66,68,97,정상
2022-06-01,47170,66,67,98,정상
2022-06-02,47170,65,67,98,정상
2022-06-03,47170,64,66,97,정상
2022-06-04,47170,64,65,98,정상
2022-06-05,47170,64,66,97,정상
2022-06-06,47170,63,65,98,정상
2022-06-07,47170,64,66,98,정상
2022-06-08,47170,61,65,94,정상
2022-06-09,47170,65,65,100,정상
2022-06-10,47170,64,65,100,정상
2022-06-11,47170,64,65,100,정상
2022-06-12,47170,64,64,101,정상
2022-06-13,47170,63,64,99,정상
2022-06-14,47170,61,63,97,정상
2022-06-15,47170,61,63,97,정상
2022-06-16,47170,61,63,98,정상
2022-06-17,47170,59,63,95,정상
2022-06-18,47170,59,63,95,정상
2022-06-19,47170,59,63,95,정상
2022-06-20,47170,60,63,95,정상
2022-06-21,47170,58,61,96,정상
2022-06-22,47170,57,61,95,정상
2022-06-23,47170,57,61,94,정상
2022-06-24,47170,57,61,94,정상
2022-06-25,47170,57,61,94,정상
2022-06-26,47170,57,62,93,정상
2022-06-27,47170,56,61,93,정상
2022-06-28,47170,56,61,92,정상
2022-06-29,47170,56,61,92,정상
2022-06-30,47170,56,61,92,정상
2022-07-01,47170,56,62,91,정상
2022-07-02,47170,56,62,90,정상
2022-07-03,47170,56,63,89,정상
2022-07-04,47170,54,63,86,정상
2022-07-05,47170,54,65,83,정상
2022-07-06,47170,54,66,82,정상
2022-07-07,47170,54,66,82,정상
2022-07-08,47170,54,67,82,정상
2022-07-09,47170,54,67,82,정상
2022-07-10,47170,54,67,81,정상
2022-07-11,47170,54,67,80,정상
2022-07-12,47170,53,67,79,정상
2022-07-13,47170,54,67,80,정상
2022-07-14,47170,55,68,82,정상
2022-07-15,47170,55,69,80,정상
2022-07-16,47170,55,69,80,정상
2022-07-17,47170,55,70,79,정상
2022-07-18,47170,53,70,75,정상
2022-07-19,47170,54,69,78,정상
2022-07-20,47170,53,69,78,정상
2022-07-21,47170,54,69,79,정상
2022-07-22,47170,55,69,79,정상
2022-07-23,47170,55,69,80,정상
2022-07-24,47170,55,69,80,정상
2022-07-25,47170,55,68,81,정상
2022-07-26,47170,55,69,80,정상
2022-07-27,47170,55,68,80,정상
2022-07-28,47170,54,68,80,정상
2022-07-29,47170,53,68,78,정상
2022-07-30,47170,53,68,79,정상
2022-07-31,47170,53,68,79,정상
2022-08-01,47170,52,68,77,정상
2022-08-02,47170,52,64,81,정상
2022-08-03,47170,52,64,81,정상
2022-08-04,47170,52,64,81,정상
2022-08-05,47170,52,64,81,정상
2022-08-06,47170,52,64,81,정상
2022-08-07,47170,52,64,81,정상
2022-08-08,47170,49,64,77,정상
2022-08-09,47170,50,63,79,정상
2022-08-10,47170,50,63,79,정상
2022-08-11,47170,51,63,82,정상
2022-08-12,47170,53,63,86,정상
2022-08-13,47170,53,63,86,정상
2022-08-14,47170,53,62,86,정상
2022-08-15,47170,53,62,86,정상
2022-08-16,47170,61,65,94,정상
2022-08-17,47170,61,65,95,정상
2022-08-18,47170,62,64,96,정상
2022-08-19,47170,62,65,96,정상
2022-08-20,47170,62,65,96,정상
2022-08-21,47170,62,64,96,정상
2022-08-22,47170,67,65,104,정상
2022-08-23,47170,67,67,100,정상
2022-08-24,47170,67,67,100,정상
2022-08-25,47170,67,68,99,정상
2022-08-26,47170,67,68,98,정상
2022-08-27,47170,67,68,98,정상
2022-08-28,47170,67,68,98,정상
2022-08-29,47170,66,69,97,정상
2022-08-30,47170,67,69,97,정상
2022-08-31,47170,70,69,101,정상
2022-09-01,47170,74,70,107,정상
2022-09-02,47170,74,70,106,정상
2022-09-03,47170,73,70,105,정상
2022-09-04,47170,73,70,104,정상
2022-09-05,47170,72,70,103,정상
2022-09-06,47170,75,72,105,정상
2022-09-07,47170,75,71,106,정상
2022-09-08,47170,76,71,107,정상
2022-09-09,47170,76,71,107,정상
2022-09-10,47170,76,71,107,정상
2022-09-11,47170,76,71,107,정상
2022-09-12,47170,76,71,107,정상
2022-09-13,47170,74,72,103,정상
2022-09-14,47170,73,72,102,정상
2022-09-15,47170,72,72,101,정상
2022-09-16,47170,71,72,99,정상
2022-09-17,47170,71,72,99,정상
2022-09-18,47170,69,72,97,정상
2022-09-19,47170,69,72,97,정상
