"표준코드","시설명","소재지","착공년도","준공년도","종별","구분","유역면적","홍수면적","만수면적","수혜면적","한발빈도","홍수빈도","제체형식","제체체적","제체길이","제체높이","총저수량","유효저수량","사수량","취수형식","홍수위","만수위","사수위"
"4679010157","내리","전라남도 화순군 남면 내리","1999-11-23","2003-12-30","1","주수원","285","9","9","120","10","200","필댐(죤형)","243997","170","31","1070","920","150","사통형","196","195","176"
"4679010158","호암","전라남도 화순군 도암면 호암리","1945-02-01","1945-12-30","2","보조수원","34","2","2","7","10","200","필댐(죤형)","27185","50","7","26","26","0","사통형","105","104","98"
"4679010159","용강","전라남도 화순군 도암면 용강리","1970-02-01","1970-12-30","2","보조수원","193","1","1","31","10","200","필댐(죤형)","16311","30","8","40","40","0","사통형","95","94","89"
"4679010160","고시","전라남도 화순군 한천면 고시리","1997-09-25","2006-12-30","1","주수원","1134","33","31","309","10","200","필댐(균일형)","280000","182","30","2892","2427","465","취수탑형","201","200","185"
"4679010161","백운","전라남도 화순군 청풍면 백운리","2000-12-13","2012-12-31","1","주수원","310","9","8","224","10","200","필댐(죤형)","343","267","39","1056","878","178","취수탑형","212","211","193"
"4679010164","청용","전라남도 화순군 청풍면 청용리","2000-12-13","2012-12-31","1","주수원","228","6","6","83","10","200","필댐(죤형)","343","148","33","599","496","103","취수탑형","209","208","197"
"4679010285","쌍봉","전라남도 화순군 이양면 쌍봉리","2009-09-23","2019-04-03","1","주수원","700","18","18","","10","200","필댐(코어형)","372719","235","39","1898","1789","109","취수탑형","162","160","143"
"4680010005","금산","전라남도 장흥군 장흥읍 금산리","1943-01-01","1945-12-31","1","주수원","645","13","12","181","10","200","필댐(죤형)","231288","419","16","1204","1160","44","사통형","102","98","88"
"4680010006","축내","전라남도 장흥군 장흥읍 축내리","1939-01-01","1945-12-31","2","주수원","53","2","1","9","10","200","필댐(죤형)","10920","165","4","15","13","2","사통형","39","39","38"
"4680010009","성산","전라남도 장흥군 관산읍 성산리","1972-01-01","1975-12-31","1","주수원","317","12","11","125","10","100","필댐(죤형)","683145","285","18","786","781","5","사통형","85","84","70"
"4680010011","농안","전라남도 장흥군 관산읍 농안리","1976-12-18","1979-12-31","1","주수원","365","14","14","152","10","100","필댐(죤형)","144048","160","20","947","947","0","사통형","77","76","60"
"4680010016","지정","전라남도 장흥군 관산읍 지정리","1918-01-01","1925-12-31","1","주수원","103","61","59","323","5","200","필댐(죤형)","369360","4560","6","1738","1738","0","사통형","5","4","2"
"4680010018","수동","전라남도 장흥군 관산읍 외동리","1964-01-01","1966-12-30","1","주수원","180","74","74","429","10","200","필댐(죤형)","268646","2476","7","2566","2551","15","사통형","5","4","0"
"4680010019","어은","전라남도 장흥군 관산읍 외동리","1965-01-01","1966-12-31","1","주수원","170","25","24","83","10","100","필댐(죤형)","115037","1172","7","604","604","0","사통형","5","4","2"
"4680010020","부안","전라남도 장흥군 관산읍 외동리","1995-12-23","1999-12-30","1","주수원","242","9","9","119","10","200","필댐(죤형)","619920","328","21","642","592","50","사통형","60","60","50"
"4680010022","하발","전라남도 장흥군 관산읍 죽청리","1923-01-01","1925-12-31","2","주수원","49","2","2","9","10","200","필댐(죤형)","9045","342","3","15","13","2","사통형","3","2","1"
"4680010023","동촌","전라남도 장흥군 관산읍 하발리","1976-12-18","1978-12-31","1","주수원","145","8","8","70","10","100","필댐(죤형)","49500","300","13","582","577","4","사통형","49","48","33"
"4680010024","죽청","전라남도 장흥군 관산읍 죽청리","1923-01-01","1925-12-31","2","주수원","297","7","5","34","10","200","필댐(죤형)","11250","420","3","42","42","0","사통형","2","2","1"
"4680010025","연동","전라남도 장흥군 대덕읍 연지리","1942-01-01","1945-12-30","2","주수원","31","1","1","2","10","100","필댐(죤형)","3626","98","4","5","5","0","사통형","30","29","27"
"4680010026","서산","전라남도 장흥군 대덕읍 연지리","1916-01-01","1923-12-31","1","주수원","367","47","47","169","10","200","필댐(죤형)","88218","936","7","810","793","17","사통형","3","2","1"
"4680010027","연지","전라남도 장흥군 대덕읍 연지리","1990-11-14","1997-12-15","1","주수원","708","27","25","202","10","200","필댐(죤형)","1213674","426","37","2844","2708","136","사통형","63","62","43"
"4680010029","도청","전라남도 장흥군 대덕읍 도청리","1942-01-01","1945-12-31","2","주수원","179","6","6","38","10","200","필댐(죤형)","15208","520","5","102","102","0","사통형","2","2","1"
"4680010030","양하","전라남도 장흥군 대덕읍 잠두리","1940-01-01","1945-12-31","2","주수원","64","0","2","13","10","200","필댐(죤형)","4150","151","4","5","5","0","사통형","5","4","2"
"4680010031","신리","전라남도 장흥군 대덕읍 신리","1966-01-01","1969-12-30","2","주수원","135","2","2","9","10","200","필댐(죤형)","52635","140","13","65","65","0","사통형","19","18","12"
"4680010032","하분","전라남도 장흥군 대덕읍 분토리","1978-01-01","1982-12-31","1","주수원","600","16","15","108","10","100","필댐(죤형)","1379847","196","20","699","699","0","사통형","34","33","24"
"4680010034","가학","전라남도 장흥군 대덕읍 가학리","1928-01-01","1931-12-31","2","주수원","36","5","5","1","10","200","필댐(죤형)","11200","75","7","16","16","0","사통형","25","24","19"
"4680010041","운주","전라남도 장흥군 용산면 운주리","2010-12-06","2014-12-30","1","주수원","862","28","24","218","10","200","필댐(코어형)","117600","430","27","2458","2287","171","취수탑형","74","73","57"
"4680010042","오도","전라남도 장흥군 용산면 운주리","1965-01-01","1968-12-31","2","주수원","113","2","2","25","10","100","필댐(죤형)","25632","180","8","60","60","0","사통형","61","60","54"
"4680010043","묵촌","전라남도 장흥군 용산면 접정리","1968-01-01","1970-12-31","2","주수원","55","2","2","16","10","200","필댐(죤형)","7585","98","9","62","62","1","사통형","56","55","49"
"4680010045","녹원","전라남도 장흥군 용산면 녹원리","1958-01-01","1959-12-31","2","주수원","248","4","4","34","10","200","필댐(죤형)","77000","175","10","141","130","11","사통형","71","70","65"
"4680010057","월계","전라남도 장흥군 안양면 당암리","1956-01-01","1961-12-31","1","주수원","392","8","8","198","5","200","필댐(죤형)","294120","360","20","575","575","0","사통형","110","109","95"
"4680010060","모령","전라남도 장흥군 안양면 모령리","1920-01-01","1928-12-31","1","주수원","1810","28","28","124","10","200","필댐(죤형)","61875","1250","5","629","626","3","사통형","4","3","1"
"4680010061","학송","전라남도 장흥군 안양면 학송리","1941-01-01","1942-12-31","2","주수원","38","2","2","13","10","200","필댐(죤형)","109200","150","13","103","103","0","사통형","90","90","81"
"4680010062","장수","전라남도 장흥군 안양면 학송리","1964-01-01","1969-12-31","2","보조수원","560","4","4","52","10","200","필댐(죤형)","87753","169","16","215","215","0","사통형","62","61","51"
"4680010063","신촌","전라남도 장흥군 안양면 학송리","1979-01-01","1983-12-31","1","주수원","600","17","17","223","10","100","필댐(죤형)","183005","168","23","1512","1503","9","사통형","78","77","61"
"4680010079","하산","전라남도 장흥군 장동면 하산리","1994-01-01","1999-12-31","1","주수원","355","9","9","126","10","200","필댐(죤형)","454853","207","23","545","545","0","사통형","142","141","130"
"4680010086","제산","전라남도 장흥군 장평면 제산리","1943-01-01","1946-12-31","1","주수원","476","12","10","203","10","200","필댐(죤형)","30937","90","13","512","511","1","사통형","177","176","168"
"4680010121","순흥","전라남도 장흥군 회진면 회진리","1969-01-01","1970-12-31","2","주수원","105","8","8","23","10","200","필댐(죤형)","45030","280","9","183","183","0","사통형","7","6","2"
"4680010124","덕촌","전라남도 장흥군 대덕읍 가학리","1975-01-01","1978-12-31","1","보조수원","12","34","34","343","10","200","필댐(죤형)","110854","1660","5","1701","1550","151","사통형","4","4","3"
"4680010125","풍길","전라남도 장흥군 용산면 풍길리","2002-12-16","2006-12-31","1","주수원","209","95","87","136","10","200","필댐(죤형)","346900","193","32","774","746","28","취수탑형","47","46","31"
"4680010126","두봉","전라남도 장흥군 장평면 진산리","1998-12-31","2005-12-30","1","주수원","295","7","7","81","10","200","필댐(죤형)","143878","180","24","465","427","39","사통형","199","198","188"
"4681010005","임천","전라남도 강진군 강진읍 덕남리","1944-01-04","1945-01-01","1","주수원","890","80","66","359","10","100","필댐(죤형)","216457","922","15","3445","3094","351","사통형","17","16","7"
"4681010011","신학","전라남도 강진군 강진읍 춘전리","1967-01-03","1968-01-01","2","보조수원","56","3","2","40","3","200","필댐(죤형)","25984","160","11","56","55","1","사통형","49","48","41"
"4681010012","서산","전라남도 강진군 강진읍 서산리","1958-01-01","1962-01-01","1","주수원","755","30","25","376","10","200","필댐(죤형)","199318","293","23","2593","2592","1","사통형","80","79","61"
"4681010021","화산","전라남도 강진군 군동면 화산리","1964-01-01","1969-01-01","1","주수원","450","14","11","129","3","100","필댐(죤형)","80099","168","13","451","451","0","기타","49","49","37"
"4681010026","금사","전라남도 강진군 군동면 금사리","1944-01-03","1945-01-01","1","주수원","552","31","26","180","5","100","필댐(죤형)","117625","266","15","692","691","1","사통형","31","30","18"
"4681010030","삼흥","전라남도 강진군 칠량면 삼흥리","1997-12-31","2008-12-31","1","주수원","1210","55","50","430","10","200","필댐(코어형)","732508","580","36","5858","5250","608","취수탑형","63","62","43"
"4681010031","명주","전라남도 강진군 칠량면 명주리","2006-12-22","2011-12-30","1","주수원","689","15","15","135","3","100","필댐(죤형)","115537","194","15","639","639","0","사통형","61","60","47"
"4681010040","당전","전라남도 강진군 대구면 용운리","2005-12-21","2011-12-30","1","주수원","844","21","18","177","10","200","필댐(죤형)","171771","193","19","1304","1297","7","사통형","59","58","45"
"4681010041","계치","전라남도 강진군 대구면 계율리","1944-01-03","1945-01-01","2","주수원","98","3","3","25","5","100","필댐(죤형)","31243","210","9","66","64","2","사통형","59","58","52"
"4681010051","강정","전라남도 강진군 도암면 지석리","1966-01-01","1968-01-01","1","주수원","400","22","21","110","3","100","필댐(죤형)","54486","168","12","748","748","0","사통형","40","40","31"
"4681010056","용흥","전라남도 강진군 도암면 용흥리","1944-12-04","1945-01-01","1","주수원","300","20","17","73","5","100","필댐(죤형)","40339","942","6","469","466","3","사통형","4","3","0"
"4681010057","석문","전라남도 강진군 도암면 봉황리","2001-01-01","2006-12-30","1","주수원","728","54","45","270","10","200","필댐(코어형)","424750","298","34","3524","3183","341","취수탑형","81","79","58"
"4681010059","봉양","전라남도 강진군 신전면 수양리","1987-01-01","1993-01-01","1","주수원","394","14","11","146","10","100","필댐(죤형)","740917","587","21","980","973","7","사통형","56","56","40"
"4681010067","월남","전라남도 강진군 성전면 월남리","1961-01-01","1967-01-01","1","주수원","1063","41","39","501","10","200","필댐(죤형)","191148","171","19","2227","2225","2","사통형","104","103","88"
"4681010068","성전","전라남도 강진군 성전면 월하리","1999-07-05","2009-12-31","1","주수원","468","28","26","209","10","200","필댐(죤형)","119713","350","28","2071","1883","188","사통형","138","137","118"
"4681010075","송월","전라남도 강진군 성전면 송월리","1969-01-01","1974-01-01","1","주수원","150","7","6","52","10","100","필댐(죤형)","133618","265","13","384","384","0","사통형","101","100","89"
