sigungu,date,sido,reservoir_rate_from_drought,normal_rate,normal_ratio,rainfall,drought_stage_score,reservoir_rate_risk,normal_ratio_deficit_score,source_file,source_path
보령시,2024-10-01,충남,73.6,68.9,106.8,,0,26.400000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
아산시,2024-10-01,충남,87.1,79.0,110.3,,0,12.900000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서산시,2024-10-01,충남,75.9,73.7,103.0,,0,24.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
논산시,2024-10-01,충남,82.6,63.3,130.5,,0,17.400000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
계룡시,2024-10-01,충남,75.0,80.0,93.8,,0,25.0,6.200000000000003,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
당진시,2024-10-01,충남,72.3,77.0,93.9,,0,27.700000000000003,6.099999999999994,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
금산군,2024-10-01,충남,72.8,67.5,107.8,,0,27.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
부여군,2024-10-01,충남,69.6,67.5,103.2,,0,30.400000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서천군,2024-10-01,충남,77.9,66.0,118.1,,0,22.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
청양군,2024-10-01,충남,81.5,73.5,110.9,,0,18.5,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
홍성군,2024-10-01,충남,78.8,68.9,114.3,,0,21.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
예산군,2024-10-01,충남,65.2,62.8,103.9,,0,34.8,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
태안군,2024-10-01,충남,79.4,80.4,98.8,,0,20.599999999999994,1.2000000000000028,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
천안시,2024-10-02,충남,78.2,75.3,103.9,,0,21.799999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
공주시,2024-10-02,충남,67.8,64.2,105.6,,0,32.2,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
보령시,2024-10-02,충남,74.2,68.9,107.7,,0,25.799999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
아산시,2024-10-02,충남,84.7,78.9,107.2,,0,15.299999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서산시,2024-10-02,충남,76.1,73.7,103.2,,0,23.900000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
논산시,2024-10-02,충남,81.7,63.4,128.8,,0,18.299999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
계룡시,2024-10-02,충남,75.0,80.0,93.8,,0,25.0,6.200000000000003,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
당진시,2024-10-02,충남,73.5,77.0,95.4,,0,26.5,4.599999999999994,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
금산군,2024-10-02,충남,71.6,67.6,106.0,,0,28.400000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
부여군,2024-10-02,충남,69.1,67.5,102.4,,0,30.900000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서천군,2024-10-02,충남,78.4,66.1,118.7,,0,21.599999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
청양군,2024-10-02,충남,81.8,73.6,111.2,,0,18.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
홍성군,2024-10-02,충남,76.0,68.9,110.4,,0,24.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
예산군,2024-10-02,충남,66.6,62.9,105.8,,0,33.400000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
태안군,2024-10-02,충남,79.3,80.4,98.7,,0,20.700000000000003,1.2999999999999972,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
천안시,2024-10-03,충남,78.2,75.7,103.4,,0,21.799999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
공주시,2024-10-03,충남,67.8,64.3,105.4,,0,32.2,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
보령시,2024-10-03,충남,74.2,69.0,107.5,,0,25.799999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
아산시,2024-10-03,충남,84.7,79.0,107.2,,0,15.299999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서산시,2024-10-03,충남,76.1,73.8,103.0,,0,23.900000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
논산시,2024-10-03,충남,81.7,63.6,128.5,,0,18.299999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
계룡시,2024-10-03,충남,75.0,80.0,93.8,,0,25.0,6.200000000000003,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
당진시,2024-10-03,충남,73.5,77.2,95.2,,0,26.5,4.799999999999997,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
금산군,2024-10-03,충남,71.6,67.6,105.9,,0,28.400000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
부여군,2024-10-03,충남,69.1,67.7,102.1,,0,30.900000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서천군,2024-10-03,충남,78.4,66.3,118.2,,0,21.599999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
청양군,2024-10-03,충남,81.8,73.8,110.8,,0,18.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
홍성군,2024-10-03,충남,76.0,68.9,110.2,,0,24.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
예산군,2024-10-03,충남,66.6,63.1,105.6,,0,33.400000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
태안군,2024-10-03,충남,79.3,80.6,98.5,,0,20.700000000000003,1.5,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
천안시,2024-10-04,충남,77.2,75.9,101.6,,0,22.799999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
공주시,2024-10-04,충남,67.4,64.4,104.7,,0,32.599999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
보령시,2024-10-04,충남,74.3,69.1,107.5,,0,25.700000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
아산시,2024-10-04,충남,83.9,79.1,106.1,,0,16.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서산시,2024-10-04,충남,75.6,74.1,102.1,,0,24.400000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
논산시,2024-10-04,충남,76.8,63.8,120.2,,0,23.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
계룡시,2024-10-04,충남,75.0,80.0,93.8,,0,25.0,6.200000000000003,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
당진시,2024-10-04,충남,74.1,77.2,96.0,,0,25.900000000000006,4.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
금산군,2024-10-04,충남,71.7,67.6,106.1,,0,28.299999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
부여군,2024-10-04,충남,69.5,68.2,101.9,,0,30.5,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서천군,2024-10-04,충남,78.9,66.7,118.3,,0,21.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
청양군,2024-10-04,충남,81.9,74.0,110.6,,0,18.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
홍성군,2024-10-04,충남,75.0,69.1,108.5,,0,25.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
예산군,2024-10-04,충남,67.7,63.6,106.5,,0,32.3,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
태안군,2024-10-04,충남,79.1,80.8,97.8,,0,20.900000000000006,2.200000000000003,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
천안시,2024-10-05,충남,77.2,76.1,101.4,,0,22.799999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
공주시,2024-10-05,충남,67.4,64.5,104.5,,0,32.599999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
보령시,2024-10-05,충남,74.3,69.3,107.1,,0,25.700000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
아산시,2024-10-05,충남,83.9,79.2,105.9,,0,16.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서산시,2024-10-05,충남,75.6,74.3,101.8,,0,24.400000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
논산시,2024-10-05,충남,76.8,64.1,119.7,,0,23.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
계룡시,2024-10-05,충남,75.0,80.0,93.8,,0,25.0,6.200000000000003,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
당진시,2024-10-05,충남,74.1,77.2,96.0,,0,25.900000000000006,4.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
금산군,2024-10-05,충남,71.7,67.7,105.9,,0,28.299999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
부여군,2024-10-05,충남,69.5,68.4,101.7,,0,30.5,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서천군,2024-10-05,충남,78.9,66.9,118.0,,0,21.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
청양군,2024-10-05,충남,81.9,74.3,110.2,,0,18.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
홍성군,2024-10-05,충남,75.0,69.3,108.3,,0,25.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
예산군,2024-10-05,충남,67.7,63.2,107.0,,0,32.3,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
태안군,2024-10-05,충남,79.1,81.1,97.6,,0,20.900000000000006,2.4000000000000057,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
천안시,2024-10-06,충남,77.2,76.1,101.5,,0,22.799999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
공주시,2024-10-06,충남,67.4,64.7,104.2,,0,32.599999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
보령시,2024-10-06,충남,74.3,69.6,106.7,,0,25.700000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
아산시,2024-10-06,충남,83.9,79.3,105.8,,0,16.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서산시,2024-10-06,충남,75.6,74.4,101.6,,0,24.400000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
논산시,2024-10-06,충남,76.8,64.4,119.2,,0,23.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
계룡시,2024-10-06,충남,75.0,80.0,93.8,,0,25.0,6.200000000000003,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
당진시,2024-10-06,충남,74.1,77.2,95.9,,0,25.900000000000006,4.099999999999994,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
금산군,2024-10-06,충남,71.7,67.8,105.8,,0,28.299999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
부여군,2024-10-06,충남,69.5,68.4,101.6,,0,30.5,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서천군,2024-10-06,충남,78.9,67.0,117.8,,0,21.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
청양군,2024-10-06,충남,81.9,74.5,110.0,,0,18.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
홍성군,2024-10-06,충남,75.0,69.4,108.1,,0,25.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
예산군,2024-10-06,충남,67.7,63.0,107.4,,0,32.3,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
태안군,2024-10-06,충남,79.1,81.2,97.5,,0,20.900000000000006,2.5,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
천안시,2024-10-07,충남,77.4,76.0,101.9,,0,22.599999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
공주시,2024-10-07,충남,68.3,64.8,105.4,,0,31.700000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
보령시,2024-10-07,충남,74.8,69.9,107.0,,0,25.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
아산시,2024-10-07,충남,83.4,79.3,105.2,,0,16.599999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서산시,2024-10-07,충남,75.1,74.7,100.5,,0,24.900000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
논산시,2024-10-07,충남,77.7,64.7,120.1,,0,22.299999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
계룡시,2024-10-07,충남,80.0,80.0,100.0,,0,20.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
당진시,2024-10-07,충남,73.7,77.3,95.4,,0,26.299999999999997,4.599999999999994,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
금산군,2024-10-07,충남,72.0,67.8,106.2,,0,28.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
부여군,2024-10-07,충남,70.3,68.4,102.8,,0,29.700000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서천군,2024-10-07,충남,80.0,67.2,119.2,,0,20.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
청양군,2024-10-07,충남,82.0,74.6,110.0,,0,18.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
홍성군,2024-10-07,충남,76.3,69.5,109.7,,0,23.700000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
예산군,2024-10-07,충남,69.2,63.0,109.9,,0,30.799999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
태안군,2024-10-07,충남,80.3,81.4,98.7,,0,19.700000000000003,1.2999999999999972,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
천안시,2024-10-08,충남,77.0,76.1,101.2,,0,23.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
공주시,2024-10-08,충남,68.8,65.0,105.9,,0,31.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
보령시,2024-10-08,충남,75.1,70.2,107.1,,0,24.900000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
아산시,2024-10-08,충남,83.6,79.3,105.4,,0,16.400000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서산시,2024-10-08,충남,74.9,74.9,100.0,,0,25.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
논산시,2024-10-08,충남,78.0,65.1,119.7,,0,22.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
계룡시,2024-10-08,충남,80.0,80.0,100.0,,0,20.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
당진시,2024-10-08,충남,73.5,77.2,95.1,,0,26.5,4.900000000000006,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
금산군,2024-10-08,충남,72.1,67.9,106.1,,0,27.900000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
부여군,2024-10-08,충남,70.7,68.4,103.4,,0,29.299999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서천군,2024-10-08,충남,80.2,67.4,119.1,,0,19.799999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
청양군,2024-10-08,충남,82.2,74.7,110.0,,0,17.799999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
홍성군,2024-10-08,충남,76.4,69.7,109.6,,0,23.599999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
예산군,2024-10-08,충남,69.5,62.9,110.5,,0,30.5,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
